product_name,route,country,holder,pv_file_location,pv_email,pv_phone
Sitagliptina Strami,Oral Use,Portugal,Pentafarma - Sociedade Tecnico-Medicinal S.A.,Portugal,augusto.filipe@tecnimede.com,351210414119
Sitagliptina Tecnigen,Oral Use,Portugal,"Biofarmoz- Sociedade Técnico Medicinal, Unipessoal, Lda.",Portugal,augusto.filipe@tecnimede.com,351210414119
Sitagliptina Tecnigen,Oral Use,Spain,"Tecnimede España Ind. Fca., S.A.",Portugal,augusto.filipe@tecnimede.com,351210414119
Sitagliptina Tecnimede,Oral Use,Spain,"Tecnimede España Ind. Fca., S.A.",Portugal,augusto.filipe@tecnimede.com,351210414119
Sitagliptina Teva,Oral Use,Portugal,Teva Pharma – Produtos Farmacêuticos Lda,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Sitagliptina Teva,Oral Use,Spain,"Teva Pharma S.L.U.,",Croatia,safety.europe@tevaeu.com,385 1 372 4563
Sitagliptina Tolife,Oral Use,Portugal,Towa Pharmaceutical S.A.,Spain,pharmacovigilance@towapharmaceutical.com,34 936411037
Sitagliptina Viatris,Oral Use,Portugal,Viatris Limited,Italy,productsafety@viatris.com,39 02 61246439
Sitagliptina Viatris,Oral Use,Spain,Viatris Limited,Italy,productsafety@viatris.com,39 02 61246439
Sitagliptina Viatris Pharmaceuticals,Oral Use,Spain,"Viatris Pharmaceuticals, S.L.U.",Italy,productsafety@viatris.com,39 02 61246439
Sitagliptina Viso Farmacéutica,Oral Use,Spain,Glenmark Arzneimittel Gmbh,Germany,GlobalPV@glenmarkpharma.com,49 8142 443920
Sitagliptina Zentiva,Oral Use,Portugal,"Zentiva Portugal, Lda",Czech Republic,pharmacovigilance@zentiva.com,420602549911
Sitagliptina Zrik Laboratórios Basi – Indústria Farmacêutica,Oral Use,Portugal,"Laboratórios Basi – Indústria Farmacêutica, S.A.",Portugal,pharmacovigilance@basi.pt,(+351) 912 441 042
Sitagliptina/Metformin Atb,Oral Use,Romania,Antibiotice Sa,Romania,farmacovigilenta@antibiotice.ro,40 232 209 256
Sitagliptină/Metformin Dr. Reddy’s,Oral Use,Romania,Dr. Reddy's Laboratories Romania Srl,Germany,xevmpd@drreddys.com,49 172 3643749
Sitagliptina/Metformina Adair,Oral Use,Spain,"Galenicum Health, S.L.",Spain,pharmacovigilance@galenicum.com,34 603796 658
Sitagliptina/Metformina Almus,Oral Use,Spain,Almus Farmaceutica S.A.,Germany,qppvo_almus@pharmalex.com,34 93 739 7180
Sitagliptina/Metformina Alter,Oral Use,Spain,"Laboratorios Alter, S.A.",Spain,agoicoecheag@grupo-alter.com,0034 91 343 33 20
Sitagliptina/Metformina Aurovitas,Oral Use,Spain,"Aurovitas Spain,s.A.U.",Malta,pharmacovigilance.eu@aurobindo.com, 356 22294000
Sitagliptina/Metformina Aurovitas Spain,Oral Use,Spain,"Aurovitas Spain,s.A.U.",Malta,pharmacovigilance.eu@aurobindo.com, 356 22294000
Sitagliptina/Metformina Cinfamed,Oral Use,Spain,Laboratorios Cinfa S.A.,Spain,farmacovigilancia@cinfa.com,0034 948 333 811
Sitagliptina/Metformina Combix,Oral Use,Spain,"Laboratorios Combix, S.L.U.",Spain,farmacovigilancia@combix.es,34 628115773
Sitagliptina/Metformina Dr. Reddys,Oral Use,Spain,"Reddy Pharma Iberia, S.A.",Germany,balaji.malla@drreddys.com,49 172 3643749
Sitagliptina/Metformina Gln,Oral Use,Spain,"Galenicum Health, S.L.",Spain,pharmacovigilance@galenicum.com,34 603796 658
Sitagliptina/Metformina Grindeks,Oral Use,Spain,Grindeks,Latvia,vigilance@grindeks.com,37126066263
Sitagliptina/Metformina Kern Pharma,Oral Use,Malta,"Kern Pharma, S.L.",Spain,farmacovigilancia@kernpharma.com,34 93 7002525
Sitagliptina/Metformina Kern Pharma,Oral Use,Spain,"Kern Pharma, S.L.",Spain,farmacovigilancia@kernpharma.com,34 93 7002525
Sitagliptina/Metformina Krka,Oral Use,Spain,"Krka, D.D., Novo Mesto",Slovenia,pharmacovigilance.es@krka.biz,0034(0)911610380
Sitagliptina/Metformina Mabo,Oral Use,Spain,"Mabo-Farma, S.A",Spain,mabo@pvpharm.com,34 910 609 981
Sitagliptina/Metformina Normon,Oral Use,Spain,"Laboratorios Normon, S.A.",Spain,farmacovigilancia@normon.com,34918065240
Sitagliptina/Metformina Opko,Oral Use,Spain,Opko Health Spain Slu,Spain,mmoren@opko.com,34 934099040
Sitagliptina/Metformina Pensa,Oral Use,Spain,Towa Pharmaceutical S.A.,Spain,pharmacovigilance@towapharmaceutical.com,34 936411037
Sitagliptina/Metformina Pharmathen,Oral Use,Spain,Pharmathen S.A.,Greece,emakrodouli@pharmathen.com,30 216 00 40 423
Sitagliptina/Metformina Pharmazac,Oral Use,Spain,Pharmazac Sa,Greece,safety@vigi-care.eu,306946463306
Sitagliptina/Metformina Sandoz,Oral Use,Spain,"Sandoz Farmacéutica, S.A.",Germany,eu-qppv.office@sandoz.com,49 15118939555
Sitagliptina/Metformina Sandoz Farmacéutica,Oral Use,Spain,"Sandoz Farmacéutica, S.A.",Germany,eu-qppv.office@sandoz.com,49 15118939555
Sitagliptina/Metformina Stada,Oral Use,Spain,"Laboratorio Stada, S.L.",Germany,dso@stada.de,49 6101 603 214
Sitagliptina/Metformina Tecnimede,Oral Use,Spain,"Tecnimede España Ind. Fca., S.A.",Portugal,augusto.filipe@tecnimede.com,351210414119
Sitagliptina/Metformina Teva,Oral Use,Spain,"Teva Pharma S.L.U.,",Croatia,safety.europe@tevaeu.com,385 1 372 4563
Sitagliptina/Metformina Viatris Pharmaceuticals,Oral Use,Spain,"Viatris Pharmaceuticals, S.L.U.",Italy,productsafety@viatris.com,39 02 61246439
Sitagliptina/Metformina Viso Farmacéutica,Oral Use,Spain,Glenmark Arzneimittel Gmbh,Germany,GlobalPV@glenmarkpharma.com,49 8142 443920
Sitagliptine Adamed,Oral Use,France,Adamed Pharma S.A.,Poland,pv@adamed.com,48227327707
Sitagliptine Almus,Oral Use,France,Almus France,Germany,qppvo_almus@pharmalex.com,33 1 40 80 18 44
Sitagliptine Alter,Oral Use,France,Laboratoires Alter,Spain,agoicoecheag@grupo-alter.com,0034 91 343 33 20
Sitagliptine Amarox,Oral Use,Netherlands,Amarox Pharma B.V.,Netherlands,safety@amaroxpharma.com,31850509801
Sitagliptine Arrow,Oral Use,France,Arrow Generiques,Malta,pharmacovigilance.eu@aurobindo.com,356 22294 000
Sitagliptine Ashcure,Oral Use,Netherlands,Ashcure Pharma B.V.,Netherlands,qppv@ashcurepharma.com,31 (0)6290 75858
Sitagliptine Aspire,Oral Use,Netherlands,Aspire Pharma (Malta) Limited,Germany,medinfo@aspirepharma.co.uk, 44 (0) 1730 231148
Sitagliptine Auro,Oral Use,Netherlands,Aurobindo Pharma B.V.,Malta,pharmacovigilance.eu@aurobindo.com,35 6222 94000
Sitagliptine Aurobindo,Oral Use,Netherlands,Aurobindo Pharma B.V.,Malta,pharmacovigilance.eu@aurobindo.com,35 6222 94000
Sitagliptine Aurobindo,Oral Use,Netherlands,Aurobindo Pharma B.V.,Malta,pharmacovigilance.eu@aurobindo.com,356 22294000
Sitagliptine Bgr,Oral Use,France,Biogaran,France,pharmacovigilance@biogaran.fr,33 1 55 72 41 00
Sitagliptine Cf,Oral Use,Netherlands,Centrafarm B.V.,Germany,dso@stada.de,49 6101 603 214
Sitagliptine Cristers,Oral Use,France,Cristers,France,pharmacovigilance@medipha.eu,33169592300
Sitagliptine Devatis,Oral Use,Netherlands,Devatis Gmbh,Portugal,pharmacovigilance.portugal@pharmalex.com,351 21 464 32 20
Sitagliptine Eg,Oral Use,Belgium,Eurogenerics N.V./S.A.,Germany,dso@stada.de,49 6101 603 214
Sitagliptine Eg,Oral Use,France,Eg Labo Laboratoires Eurogenerics,Germany,dso@stada.de,49 6101 603 214
Sitagliptine Evolugen,Oral Use,France,Evolupharm,France,pharmacovigilance@medipha.eu,33169592300
Sitagliptine Gnr Sandoz,Oral Use,France,Sandoz,Germany,eu-qppv.office@sandoz.com,49 15118939555
Sitagliptine Grindeks,Oral Use,France,Grindeks,Latvia,vigilance@grindeks.com,37126066263
Sitagliptine Hcs,Oral Use,France,Hcs Bvba,Slovenia,pharmacovigilance.FR@krka.biz,0033 1 57 40 79 99
Sitagliptine Heumann,Oral Use,Netherlands,Heumann Pharma Gmbh & Co. Generica Kg,Germany,Medical.department@heumann.de,499114302364
Sitagliptine Krka,Oral Use,Belgium,"Krka, D.D., Novo Mesto",Slovenia,pharmacovigilance.be@krka.biz,32 487 50 73 62
Sitagliptine Liconsa,Oral Use,France,"Laboratorios Liconsa, S.A.",Spain,pharmacovigilance@chemogroup.com,34 619 275 590
Sitagliptine Macleods,Oral Use,Netherlands,"Macleods Pharma España, S.L.U",Poland,paulinamajewska@lambda-cro.com,48 690 150 933
Sitagliptine Metformine Hci Sandoz,Oral Use,Netherlands,Sandoz B.V.,Germany,eu-qppv.office@sandoz.com,49 15118939555
Sitagliptine Micro Labs,Oral Use,France,Micro Labs Gmbh,Denmark,hm@viadpharma.dk,4540551565
Sitagliptine Olpha,Oral Use,France,Olpha As,Latvia,adr@olpha.eu,37167013724
Sitagliptine Pharmathen,Oral Use,France,Pharmathen,Greece,emakrodouli@pharmathen.com,30 216 00 40 423
Sitagliptine Pharmathen,Oral Use,France,Pharmathen S.A.,Greece,emakrodouli@pharmathen.com,30 216 00 40 423
Sitagliptine Sandoz,Oral Use,France,Sandoz,Germany,eu-qppv.office@sandoz.com,49 15118939555
Sitagliptine Sandoz,Oral Use,Netherlands,Sandoz B.V.,Germany,eu-qppv.office@sandoz.com,49 15118939555
Sitagliptine Sandoz,Oral Use,Netherlands,Sandoz B.V.,Germany,eu-qppv.office@sandoz.com,49 15118939555
Sitagliptine Stada,Oral Use,Netherlands,Stada Arzneimittel Ag,Germany,dso@stada.de,49 6101 603 214
Sitagliptine Teva,Oral Use,France,Teva Santé,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Sitagliptine Teva,Oral Use,Netherlands,Teva Nederland B.V.,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Sitagliptine Viatris,Oral Use,France,Viatris Sante,Italy,productsafety@viatris.com,39 02 61246439
Sitagliptine Viatris,Oral Use,Netherlands,Viatris Limited,Italy,productsafety@viatris.com,39 02 61246439
Sitagliptine Viatris Sante,Oral Use,France,Viatris Sante,Italy,productsafety@viatris.com,39 02 61246439
Sitagliptine Xiromed,Oral Use,Netherlands,Medical Valley Invest Ab,Spain,safety@medicalvalley.se,34 619 275 590
Sitagliptine Zentiva K.S,Oral Use,France,Zentiva France,Czech Republic,pharmacovigilance@zentiva.com,420602549911
Sitagliptine Zydus,Oral Use,France,Zydus France,France,pvfrance@Zydusfrance.com,33(0)659202143
Sitagliptine/Chlorhydrate De Metformine Micro Labs,Oral Use,France,Micro Labs Gmbh,Denmark,hm@viadpharma.dk,4540551565
Sitagliptine/Chlorhydrate De Metformine Olpha,Oral Use,France,Olpha As,Latvia,adr@olpha.eu,37167013724
Sitagliptine/Metformine Arrow,Oral Use,France,Arrow Generiques,Malta,pharmacovigilance.eu@aurobindo.com, 356 22294 000
Sitagliptine/Metformine Arrow Lab,Oral Use,France,Arrow Generiques,Malta,pharmacovigilance.eu@aurobindo.com,356 22294000
Sitagliptine/Metformine Bgr,Oral Use,France,Biogaran,France,pharmacovigilance@biogaran.fr,33 1 55 72 41 00
Sitagliptine/Metformine Cristers,Oral Use,France,Cristers,France,cristers@vigipharm.fr,33 467107252
Sitagliptine/Metformine Cristers,Oral Use,France,Cristers,France,pharmacovigilance@medipha.eu,33169592300
Sitagliptine/Metformine Eg,Oral Use,France,Eg Labo Laboratoires Eurogenerics,Germany,dso@stada.de,49 6101 603 214
Sitagliptine/Metformine Evolugen,Oral Use,France,Evolupharm,France,pharmacovigilance@medipha.eu,33169592300
Sitagliptine/Metformine Gnr Gnr,Oral Use,France,Sandoz,Germany,eu-qppv.office@sandoz.com,49 15118939555
Sitagliptine/Metformine Grindeks,Oral Use,France,Grindeks,Latvia,vigilance@grindeks.com,37126066263
Sitagliptine/Metformine Hci Sandoz,Oral Use,Netherlands,Sandoz B.V.,Germany,eu-qppv.office@sandoz.com,49 15118939555
Sitagliptine/Metformine Hcl Sandoz,Oral Use,Netherlands,Sandoz B.V.,Germany,eu-qppv.office@sandoz.com,49 15118939555
Sitagliptine/Metformine Hcl Sandoz,Oral Use,Netherlands,Sandoz B.V.,Germany,eu-qppv.office@sandoz.com,49 15118939555
Sitagliptine/Metformine Hcl Xiromed,Oral Use,Netherlands,Medical Valley Invest Ab,Spain,safety@medicalvalley.se,34 619 275 590
Sitagliptine/Metformine Hydrochloride Grindeks,Oral Use,Netherlands,Grindeks,Latvia,vigilance@grindeks.com,37126066263
Sitagliptine/Metformine Hydrochloride Macleods,Oral Use,Netherlands,"Macleods Pharma España, S.L.U",Poland,paulinamajewska@lambda-cro.com,48 690 150 933
Sitagliptine/Metformine Hydrochloride Stada,Oral Use,Netherlands,Stada Arzneimittel Ag,Germany,dso@stada.de,49 6101 603 214
Sitagliptine/Metformine Krka,Oral Use,Belgium,"Krka, D.D., Novo Mesto",Slovenia,pharmacovigilance.be@krka.biz,32 487 50 73 62
Sitagliptine/Metformine Krka,Oral Use,France,"Krka, D.D., Novo Mesto",Slovenia,pharmacovigilance.FR@krka.biz,0033 1 57 40 79 99
Sitagliptine/Metformine Liconsa,Oral Use,France,"Laboratorios Liconsa, S.A.",Spain,pharmacovigilance@chemogroup.com,34 619 275 590
Sitagliptine/Metformine Pharmathen,Oral Use,France,Pharmathen S.A.,Greece,emakrodouli@pharmathen.com,30 216 00 40 423
Sitagliptine/Metformine Sandoz,Oral Use,France,Sandoz,Germany,eu-qppv.office@sandoz.com,49 15118939555
Sitagliptine/Metformine Teva,Oral Use,France,Teva Santé,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Sitagliptine/Metformine Teva,Oral Use,Netherlands,Teva B.V,Croatia,safety.europe@tevaeu.com,385 1 372 4563
Sitagliptine/Metformine Viatris,Oral Use,France,Viatris Sante,Italy,productsafety@viatris.com,39 02 61246439
Sitagliptine/Metformine Zentiva K.S,Oral Use,France,Zentiva France,Czech Republic,pharmacovigilance@zentiva.com,420602549911
Sitagliptine/Metformine Zydus,Oral Use,France,Zydus France,France,pvfrance@Zydusfrance.com,33(0)659202143
Sitagliptyna/Chlorowodorek Metforminy Polpharma,Oral Use,Poland,Zaklady Farmaceutyczne Polpharma S.A.,Poland,phv@polpharma.com,48695350512
Sitalom,Oral Use,Cyprus,Codal Synto Ltd,Cyprus,pharmacovigilance@medochemie.com,35725867600/+35799577638(24/7)
Sitas,Oral Use,Italy,Eg S.P.A.,Germany,dso@stada.de,496101603214
Sitavig,Gingival Use,Germany,Vectans Pharma,France,vectanspv@medipha.eu,33169592300
Sitavig,Gingival Use,Norway,Vectans Pharma,France,vectanspv@medipha.eu,33169592300
Sitavig,Gingival Use,Portugal,Vectans Pharma,France,vectanspv@medipha.eu,0033169592300
Sitavig,Gingival Use,Portugal,Vectans Pharma,France,vectanspv@medipha.eu,330169592300
Sitavig,Gingival Use,Spain,Vectans Pharma,France,VectansPV@pharmya.com,33 411 93 21 10
Sitavig,Gingival Use,United Kingdom (Northern Ireland),Vectans Pharma,France,vectanspv@medipha.eu,0033169592300
Sitival,Oral Use,Portugal,Pharma Bavaria Internacional (Pbi) Portugal Unipessoal Lda,Portugal,pharmacovigilance@pharma-bavaria.com,351966578669
Sival-B,Oral Use,Greece,Adelco Chromatourgia Athinon E Colocotronis Bros Sa,Greece,pharmacovigilance@adelco.gr,306978242725
Sivales,Oral Use,Portugal,"Krka, D.D., Novo Mesto",Slovenia,pharmacovigilance.PT@krka.biz,00351(0)214643650
Sivastin,Oral Use,Italy,Alfasigma S.P.A.,Italy,daria.rasa@alfasigma.com,393401536341
Sivatin,Oral Use,Ireland,Rowex Ltd,Germany,eu-qppv.office@sandoz.com,49 15118939555
Sivenacin,Oral Use,Greece,Rafarm Sa.,Greece,pharmacovigilance@rafarm.gr,00302106643286
Sivenic,Oral Use,Greece,Rafarm Sa.,Greece,pharmacovigilance@rafarm.gr,2106643286
Sivextro,Intravenous Use,European Union,Merck Sharp & Dohme B.V.,Belgium,gqppvreview@msd.com,44 208 154 8000
Sivextro,Intravenous Use,Iceland,Merck Sharp & Dohme B.V.,Belgium,gqppvreview@msd.com,44 208 154 8000
Sivextro,Intravenous Use,Liechtenstein,Merck Sharp & Dohme B.V.,Belgium,gqppvreview@msd.com,44 208 154 8000
Sivextro,Intravenous Use,Norway,Merck Sharp & Dohme B.V.,Belgium,gqppvreview@msd.com,44 208 154 8000
Sivextro,Oral Use,European Union,Merck Sharp & Dohme B.V.,Belgium,gqppvreview@msd.com,44 208 154 8000
Sivextro,Oral Use,Iceland,Merck Sharp & Dohme B.V.,Belgium,gqppvreview@msd.com,44 208 154 8000
Sivextro,Oral Use,Liechtenstein,Merck Sharp & Dohme B.V.,Belgium,gqppvreview@msd.com,44 208 154 8000
Sivextro,Oral Use,Norway,Merck Sharp & Dohme B.V.,Belgium,gqppvreview@msd.com,44 208 154 8000
Sivinar,Oral Use,Greece,Anfarm Hellas Sa,Greece,phvigilance@anfarm.com,30 210 6831632
Sivinar,Oral Use,Greece,Anfarm Hellas Sa,Greece,phvigilance@anfarm.com,302106831632
Sivolix,Oral Use,Cyprus,Demo Abee,Greece,pv@demo.gr,00302108161802
Sivolix,Oral Use,Greece,Demo Abee,Greece,pv@demo.gr,00302108161802
Sivolix,Oral Use,Netherlands,Demo Abee,Greece,pv@demo.gr,00302108161802
Sixantone,"Intramuscular Use ,Subcutaneous Use",Austria,Takeda Pharma Ges.M.B.H.,Belgium,EUQPPV@takeda.com,32 2 464 06 35
Sixantone,Subcutaneous Use,Germany,Takeda Gmbh,Belgium,EUQPPV@takeda.com,32 2 464 06 35
Sixator,Oral Use,Italy,Piam Farmaceutici Spa,Italy,piam@gb-pharma.it,39 3316309142
Sixator,Oral Use,Italy,Piam Farmaceutici Spa,Italy,piam@gb-pharma.it,39 3316309142
Skandyra,"Cutaneous Use ,Vaginal Use",Belgium,Memidis Pharma B.V.,Netherlands,pv@interdos.nl,31 (0)88 2554060
Sk-Dragees Bonnies,Oral Use,Germany,Inverma Johannes Lange Gmbh + Cokg,Germany,inverma@bps-bremen.eu,0049421472134
Skeleton,Intravenous Use,Hungary,Medi-Radiopharma Kft.,Hungary,safety@mediradiopharma.hu,3623521261
Skenan L.P.,Oral Use,France,Ethypharm,France,drugsafety@ethypharm.com,33141121720
S-Ketamin Pfizer,"Intramuscular Use ,Intravenous Use",Denmark,Pfizer Aps,Italy,EVMPDenquiries@pfizer.com, 39 02 41498.765
S-Ketamin Pfizer,"Intramuscular Use ,Intravenous Use",Iceland,Pfizer Aps,Italy,EVMPDenquiries@pfizer.com, 39 02 41498.765
Skiacol,Ocular Use,France,Laboratoires Alcon S.A.S.,Netherlands,vigilances.france@alcon.com,33147104758
Skid,Oral Use,Germany,Winthrop Arzneimittel Gmbh,Czech Republic,pharmacovigilance@zentiva.com,420602549911
Skilarence,Oral Use,European Union,"Almirall, S.A.",Spain,dsafety@almirall.com,34 93 291 3200
Skilarence,Oral Use,Iceland,"Almirall, S.A.",Spain,dsafety@almirall.com,34 93 291 3200
Skilarence,Oral Use,Liechtenstein,"Almirall, S.A.",Spain,dsafety@almirall.com,34 93 291 3200
Skilarence,Oral Use,Norway,"Almirall, S.A.",Spain,dsafety@almirall.com,34 93 291 3200
Skinatan,Cutaneous Use,Austria,Skin Care Pharma Gmbh,Germany,pv@cso-services.eu,49 (0) 89 458142 36
Skinatan,Cutaneous Use,Czech Republic,Skin Care Pharma Gmbh,Germany,pv-skincare@cso-services.eu,498945814236
Skinatan,Cutaneous Use,Poland,Skin Care Pharma Gmbh,Germany,pv@cso-services.eu,498945814236
Skinatan,Cutaneous Use,Poland,Skin Care Pharma Gmbh,Germany,pv@cso-services.eu,49 (0) 89 458142 36
Skinatan,Cutaneous Use,Portugal,Skin Care Pharma Gmbh,Germany,pv-skincare@cso-services.eu,498945814236
Skinatan,Cutaneous Use,Spain,Skin Care Pharma Gmbh,Germany,pv-skincare@cso-services.eu,498945814236
Skinatan,Cutaneous Use,Spain,Skin Care Pharma Gmbh,Germany,pv@cso-services.eu,49 (0) 89 458142 36
Skincalm Bite And Sting Relief,Cutaneous Use,United Kingdom (Northern Ireland),Strides Pharma Uk Limited,United Kingdom,drugsafety@strides.com,44 8000 988 048
Skinman Clear,Cutaneous Use,Germany,Ecolab Deutschland Gmbh,Germany,CSC.DEDUS@ecolab.com,49 (0) 2173599 1900
Skinman Complete,Cutaneous Use,Germany,Ecolab Deutschland Gmbh,Germany,CSC.DEDUS@ecolab.com,49 (0) 2173599 1900
Skinman Complete,Cutaneous Use,Greece,Ecolab A.E.,Germany,MSDS.GR@ecolab.gr,30 2106873700
Skinman Complete Pure,Cutaneous Use,Germany,Ecolab Deutschland Gmbh,Germany,CSC.DEDUS@ecolab.com,49 (0) 2173599 1900
Skinman Soft,Cutaneous Use,Poland,Ecolab Sp. Z O.O.,Germany,PLSekretariat@ecolab.com,48 12261600
Skinman Soft,Cutaneous Use,Germany,Ecolab Deutschland Gmbh,Germany,CSC.DEDUS@ecolab.com,49 (0) 2173599 1900
Skinoren,Cutaneous Use,Austria,Leo Pharma A/S,Denmark,drug.safety@leo-pharma.com,45 4494 5888
Skinoren,Cutaneous Use,Austria,Leo Pharma A/S,Denmark,drug.safety@leo-pharma.com,45 44945888
Skinoren,Cutaneous Use,Belgium,Leo Pharma A/S,Denmark,drug.safety@leo-pharma.com,45 44945888
Skinoren,Cutaneous Use,Croatia,Leo Pharma A/S,Denmark,drug.safety@leo-pharma.com,45 44945888
Skinoren,Cutaneous Use,Cyprus,Leo Pharma A/S,Denmark,drug.safety@leo-pharma.com,45 4494 5888
Skinoren,Cutaneous Use,Czech Republic,Leo Pharma A/S,Denmark,drug.safety@leo-pharma.com,45 44945888
Skinoren,Cutaneous Use,Denmark,Leo Pharma A/S,Denmark,drug.safety@leo-pharma.com,45 44945888
Skinoren,Cutaneous Use,Estonia,Leo Pharma A/S,Denmark,drug.safety@leo-pharma.com,45 44945888
Skinoren,Cutaneous Use,Finland,Leo Pharma A/S,Denmark,drug.safety@leo-pharma.com,45 44945888
Skinoren,Cutaneous Use,France,Leo Pharma A/S,Denmark,drug.safety@leo-pharma.com,45 44945888
Skinoren,Cutaneous Use,Germany,Leo Pharma A/S,Denmark,drug.safety@leo-pharma.com,45 4494 5888
Skinoren,Cutaneous Use,Germany,Leo Pharma A/S,Denmark,drug.safety@leo-pharma.com,45 44945888
Skinoren,Cutaneous Use,Greece,Leo Pharma A/S,Denmark,drug.safety@leo-pharma.com,45 44945888
Skinoren,Cutaneous Use,Hungary,Leo Pharma A/S,Denmark,drug.safety@leo-pharma.com,45 4494 5888
Skinoren,Cutaneous Use,Ireland,Leo Pharma A/S,Denmark,drug.safety@leo-pharma.com,45 44945888
Skinoren,Cutaneous Use,Italy,Leo Pharma A/S,Denmark,drug.safety@leo-pharma.com,45 44945888
Skinoren,Cutaneous Use,Latvia,Leo Pharma A/S,Denmark,drug.safety@leo-pharma.com,45 44945888
Skinoren,Cutaneous Use,Lithuania,Leo Pharma A/S,Denmark,drug.safety@leo-pharma.com,45 44945888
Skinoren,Cutaneous Use,Luxembourg,Leo Pharma A/S,Denmark,drug.safety@leo-pharma.com,45 44945888
Skinoren,Cutaneous Use,Norway,Leo Pharma A/S,Denmark,drug.safety@leo-pharma.com,45 44945888
Skinoren,Cutaneous Use,Poland,Leo Pharma A/S,Denmark,drug.safety@leo-pharma.com,45 4494 5888
Skinoren,Cutaneous Use,Poland,Leo Pharma A/S,Denmark,drug.safety@leo-pharma.com,45 44945888
Skinoren,Cutaneous Use,Portugal,Leo Pharma A/S,Denmark,drug.safety@leo-pharma.com,45 44945888
Skinoren,Cutaneous Use,Romania,Leo Pharma A/S,Denmark,drug.safety@leo-pharma.com,45 4494 5888
Skinoren,Cutaneous Use,Romania,Leo Pharma A/S,Denmark,drug.safety@leo-pharma.com,45 44945888
Skinoren,Cutaneous Use,Slovakia,Leo Pharma A/S,Denmark,drug.safety@leo-pharma.com,45 44945888
Skinoren,Cutaneous Use,Slovenia,Leo Pharma A/S,Denmark,drug.safety@leo-pharma.com,45 44945888
Skinoren,Cutaneous Use,Sweden,Leo Pharma A/S,Denmark,drug.safety@leo-pharma.com,45 44945888
Skinoren,Cutaneous Use,United Kingdom (Northern Ireland),Leo Laboratories Ltd,Denmark,drug.safety@leo-pharma.com,45 4494 5888
